symbol,date,open,high,low,close,adj_close,volume
,,GOOG,GOOG,GOOG,GOOG,GOOG,GOOG
GOOG,2014-01-02,27.782365798950195,27.839401245117188,27.603036880493164,27.724082946777344,27.5356502532959,73129082
GOOG,2014-01-03,27.77090835571289,27.81897735595703,27.520097732543945,27.521841049194336,27.33478355407715,66917888
GOOG,2014-01-06,27.721343994140625,27.867046356201172,27.557706832885742,27.828691482543945,27.63954734802246,71037271
GOOG,2014-01-07,28.019973754882812,28.385852813720703,27.924333572387695,28.36517906188965,28.172388076782227,102486711
GOOG,2014-01-08,28.543014526367188,28.575891494750977,28.226449966430664,28.424209594726562,28.231016159057617,90036218
GOOG,2014-01-09,28.4792537689209,28.498680114746094,28.03392219543457,28.150484085083008,27.959152221679688,83692529
GOOG,2014-01-10,28.37066078186035,28.37066078186035,27.951480865478516,28.148990631103516,27.95766830444336,86061375
GOOG,2014-01-13,28.05658721923828,28.5656795501709,27.824954986572266,27.969663619995117,27.77956199645996,97118665
GOOG,2014-01-14,28.34251594543457,28.66754722595215,28.096935272216797,28.627695083618164,28.43311882019043,99676216
GOOG,2014-01-15,28.717111587524414,28.767173767089844,28.48797035217285,28.60826873779297,28.41382598876953,78300393
GOOG,2014-01-16,28.620223999023438,28.840150833129883,28.59282684326172,28.79755973815918,28.601829528808594,67608467
GOOG,2014-01-17,28.813251495361328,28.907398223876953,28.49818229675293,28.655841827392578,28.461074829101562,108457005
GOOG,2014-01-21,28.91486930847168,28.9913330078125,28.675018310546875,28.983861923217773,28.786865234375,79492846
GOOG,2014-01-22,29.056339263916016,29.088220596313477,28.863313674926758,29.016738891601562,28.819520950317383,63091600
GOOG,2014-01-23,28.891706466674805,28.953723907470703,28.751482009887695,28.894197463989258,28.69780921936035,78256228
GOOG,2014-01-24,28.667795181274414,28.73105812072754,27.97016143798828,27.990833282470703,27.80058479309082,156283602
GOOG,2014-01-27,28.047372817993164,28.057334899902344,26.955713272094727,27.427942276000977,27.241519927978516,174796734
GOOG,2014-01-28,27.65434455871582,28.038654327392578,27.644880294799805,27.970409393310547,27.78030014038086,88739375
GOOG,2014-01-29,27.873523712158203,27.939027786254883,27.382862091064453,27.56966209411621,27.382278442382812,95552818
GOOG,2014-01-30,28.51810646057129,28.70465850830078,28.076013565063477,28.27875328063965,28.0865478515625,204419353
GOOG,2014-01-31,29.174396514892578,29.5527286529541,28.670785903930664,29.413999557495117,29.214078903198242,223486554
GOOG,2014-02-03,29.36991310119629,29.43267822265625,28.194570541381836,28.229936599731445,28.03806495666504,183449044
GOOG,2014-02-04,28.3435115814209,28.767173767089844,28.319103240966797,28.347745895385742,28.155073165893555,112897588
GOOG,2014-02-05,28.477758407592773,28.66181755065918,28.095191955566406,28.47327423095703,28.279747009277344,96139007
GOOG,2014-02-06,28.670785903930664,28.895692825317383,28.581619262695312,28.890710830688477,28.694347381591797,78155853
GOOG,2014-02-07,29.081743240356445,29.337535858154297,28.905654907226562,29.326078414916992,29.126754760742188,105843245
GOOG,2014-02-10,29.185604095458984,29.449615478515625,29.116365432739258,29.2137508392334,29.01519012451172,78099643
GOOG,2014-02-11,29.394073486328125,29.685482025146484,29.195817947387695,29.643388748168945,29.44190788269043,82339476
GOOG,2014-02-12,29.613998413085938,29.638906478881836,29.424211502075195,29.55646514892578,29.355579376220703,69238554
GOOG,2014-02-13,29.408519744873047,29.885482788085938,29.381370544433594,29.885482788085938,29.682357788085938,73731331
GOOG,2014-02-14,29.77863121032715,29.997312545776367,29.70864486694336,29.95771026611328,29.754093170166016,87795852
GOOG,2014-02-18,29.923091888427734,30.208520889282227,29.88797378540039,30.15895652770996,29.95397186279297,84672187
GOOG,2014-02-19,30.019977569580078,30.117612838745117,29.825706481933594,29.94625473022461,29.742713928222656,84459392
GOOG,2014-02-20,29.96617889404297,30.059579849243164,29.893451690673828,29.990339279174805,29.786502838134766,68287001
GOOG,2014-02-21,30.08249282836914,30.133800506591797,29.958707809448242,29.98236846923828,29.778589248657227,74771214
GOOG,2014-02-24,30.021472930908203,30.390090942382812,30.014995574951172,30.199554443359375,29.994291305541992,67223027
GOOG,2014-02-25,30.284984588623047,30.498184204101562,30.147499084472656,30.386104583740234,30.179576873779297,57763704
GOOG,2014-02-26,30.48573112487793,30.607276916503906,30.230688095092773,30.39034080505371,30.183786392211914,79585191
GOOG,2014-02-27,30.346006393432617,30.4914608001709,30.311634063720703,30.36642837524414,30.160037994384766,50588912
GOOG,2014-02-28,30.394573211669922,30.490463256835938,30.042892456054688,30.277761459350586,30.071969985961914,92890878
GOOG,2014-03-03,30.05609130859375,30.083240509033203,29.69220542907715,29.954971313476562,29.751373291015625,84507572
GOOG,2014-03-04,30.261571884155273,30.286479949951172,30.12458610534668,30.25933074951172,30.053667068481445,58928052
GOOG,2014-03-05,30.2628173828125,30.462818145751953,30.172157287597656,30.3427677154541,30.136537551879883,49597208
GOOG,2014-03-06,30.44289207458496,30.539281845092773,30.35123634338379,30.376392364501953,30.169933319091797,50914126
GOOG,2014-03-07,30.555471420288086,30.560203552246094,30.17290496826172,30.2563419342041,30.050697326660156,60831159
GOOG,2014-03-10,30.278757095336914,30.32732582092285,29.98984146118164,30.1761417388916,29.971038818359375,48766105
GOOG,2014-03-11,30.23093605041504,30.24463653564453,29.804285049438477,29.887723922729492,29.684585571289062,68776830
GOOG,2014-03-12,29.798309326171875,30.0834903717041,29.494199752807617,30.069791793823242,29.86541748046875,78866507
