symbol,date,open,close,high,low,volume
QQQ,2014-04-11,77.07844905533177,76.86825561523438,78.08374628193708,76.68547810449618,93657400
QQQ,2014-04-14,77.54453407507299,77.47142028808594,77.88268011050222,76.75857829624843,46500700
QQQ,2014-04-15,77.75472610470618,77.72731018066406,78.17511987588418,76.10970093704125,84631500
QQQ,2014-04-16,78.40357364726748,78.75999450683594,78.75999450683594,77.76383871463582,46970900
QQQ,2014-04-17,78.45844092913097,78.77830505371094,79.17128297034202,78.25738148724786,53719500
QQQ,2014-04-21,78.96109302701433,79.36320495605469,79.36320495605469,78.5955310231015,25947900
QQQ,2014-04-22,79.637368679099,79.99378967285156,80.19484909958675,79.50028207246007,38593400
QQQ,2014-04-23,79.99383200871938,79.29013061523438,80.02124795005386,79.24443273133147,34376700
QQQ,2014-04-24,80.59697624370386,80.04862976074219,80.61525120596217,79.18956708429823,48926300
QQQ,2014-04-25,79.57341889448692,78.7691879272461,79.66480766786393,78.57726941139941,44334000
QQQ,2014-04-28,79.14386724403612,79.02506256103516,79.60995895391139,77.78215598304443,58623800
QQQ,2014-04-29,79.26266181550184,79.6556396484375,79.80186022888309,78.87881797524099,36742700
QQQ,2014-04-30,79.29011963826989,79.86587524414062,79.94813002927484,79.08906013296091,38689400
QQQ,2014-05-01,79.99379915581773,80.10346984863281,80.56042060992277,79.7927397052477,37127200
QQQ,2014-05-02,80.37763108097205,79.95723724365234,80.52385866222143,79.76531877264865,40074200
QQQ,2014-05-05,79.48205031986441,80.37767028808594,80.39595223091722,79.29013175524553,27924400
QQQ,2014-05-06,80.24970954008676,79.33580780029297,80.29540741608321,79.29925089399919,33698500
QQQ,2014-05-07,79.5002853372441,79.10730743408203,79.58254009361114,78.16599005436039,67489100
QQQ,2014-05-08,78.82400216866061,79.0342025756836,79.99379494031487,78.64122466278272,46556900
QQQ,2014-05-09,78.98849886684737,79.32664489746094,79.3814767506631,78.45843437751184,35081500
QQQ,2014-05-12,79.80188353034532,80.63353729248047,80.66095322353713,79.72876973251718,38951100
QQQ,2014-05-13,80.70665234543341,80.6883773803711,80.98082562898176,80.5330157735346,30311900
QQQ,2014-05-14,80.44161905269796,80.26798248291016,80.7432082664313,80.07606397576606,26483600
QQQ,2014-05-15,80.2496948877836,79.63738250732422,80.38678151822624,79.1255998576884,59680300
QQQ,2014-05-16,79.7287674727076,80.1583023071289,80.20400017260512,79.1804279495696,66804100
QQQ,2014-05-19,79.92069288531177,80.71578979492188,80.8437354623282,79.78361322203067,32017000
QQQ,2014-05-20,80.67922351943508,80.42333221435547,80.97167172131395,80.09432711567734,33716000
QQQ,2014-05-21,80.56955559648237,81.19100189208984,81.23669975383262,80.5238577347396,36837700
QQQ,2014-05-22,81.28241488968955,81.54744720458984,81.77592261682979,81.15446921663649,30617100
QQQ,2014-05-23,81.6296740432203,82.1414566040039,82.1597385368973,81.44689654937315,22687300
QQQ,2014-05-27,82.50702884662283,83.1650390625,83.18331402515645,82.4339150509664,29725200
QQQ,2014-05-28,83.13761690545493,82.90914154052734,83.25642158511195,82.84516871724821,30468100
QQQ,2014-05-29,83.20160785955521,83.43922424316406,83.44835823954094,83.03710528205929,33036100
QQQ,2014-05-30,83.4574747064439,83.44833374023438,83.57627937711072,83.0096649773767,29906400
QQQ,2014-06-02,83.54888930102747,83.3661117553711,83.56717123910296,82.83604711144461,30409900
QQQ,2014-06-03,83.09191249549002,83.32952880859375,83.4666154112503,82.98224879137618,21774500
QQQ,2014-06-04,83.1193200705271,83.64024353027344,83.7773301191569,82.99137444690614,20118300
QQQ,2014-06-05,83.71339212361146,84.34398651123047,84.49934812274005,83.43008483526852,35583100
QQQ,2014-06-06,84.65469510341957,84.82833862304688,84.82833862304688,84.49019255127665,22680600
QQQ,2014-06-09,84.84661394005987,84.76436614990234,84.97456656783038,84.53589076944438,23399500
QQQ,2014-06-10,84.69124974679198,84.91059112548828,84.9562820166637,84.59072002468494,20626000
QQQ,2014-06-11,84.61816066718802,84.892333984375,85.01113870314691,84.5359128555422,22878200
QQQ,2014-06-12,84.70953785927446,84.12464141845703,84.80092662080551,83.83219319804832,35275900
QQQ,2014-06-13,84.49021126873124,84.37140655517578,84.58160701879198,84.00584447248318,39447100
QQQ,2014-06-16,84.22516936664069,84.44450378417969,84.69125413234663,84.04238487492867,25212300
QQQ,2014-06-17,84.38054774248732,84.4902114868164,84.71868691752442,84.24346108955915,19977900
QQQ,2014-06-18,84.57244566002187,84.96542358398438,85.08422826889765,84.06066305114611,34514000
QQQ,2014-06-19,85.09336863522013,84.91059112548828,85.14820049363668,84.52674719902728,38422200
QQQ,2014-06-20,84.94633041865367,85.0104751586914,85.10211649410444,84.79055133445524,25897500
QQQ,2014-06-23,85.0013037350044,85.02879333496094,85.05628293491748,84.7722144136982,20837900
QQQ,2014-06-24,85.01962984255373,84.94631958007812,85.74355295418457,84.69890618328726,31945800
QQQ,2014-06-25,84.75386526710633,85.48695373535156,85.63356723425075,84.74470672990935,32818600
QQQ,2014-06-26,85.5419414082621,85.53277587890625,85.55110693761797,84.8730045815439,22563900
QQQ,2014-06-27,85.422847572051,85.90851593017578,85.9268400040896,85.3953579655538,22877800
QQQ,2014-06-30,85.8901930018413,86.05513763427734,86.26589594773544,85.83520679686062,19751900
QQQ,2014-07-01,86.35750053843664,86.99895477294922,87.2280440728643,86.32084541150016,31862500
QQQ,2014-07-02,87.05395738946984,87.14559173583984,87.27388121900833,86.9714885751126,18777300
QQQ,2014-07-03,87.42965133536623,87.69538879394531,87.69538879394531,87.19139648530266,15291700
QQQ,2014-07-07,87.59459459167545,87.42965698242188,87.70455998909617,87.26471238191664,23266400
QQQ,2014-07-08,87.26471462215378,86.37584686279297,87.32885935781631,86.0184680510657,40612400
QQQ,2014-07-09,86.60495299999246,87.0173110961914,87.11811098481839,86.35753254927053,29919000
QQQ,2014-07-10,85.89935449587206,86.7424087524414,87.09978763646134,85.79855460640456,44245300
QQQ,2014-07-11,86.96230574135147,87.30135345458984,87.30135345458984,86.69656129587342,19566300
QQQ,2014-07-14,87.69539522323193,87.82368469238281,88.02528442712041,87.54878168331024,19579000
QQQ,2014-07-15,87.9611642621971,87.52131652832031,88.0894537671823,86.89819307928347,39467500
QQQ,2014-07-16,88.15358303486434,87.86951446533203,88.24522437197375,87.77788011947507,22052600
QQQ,2014-07-17,87.63125013503316,86.70573425292969,87.94281526689353,86.43082425371473,43111500
QQQ,2014-07-18,87.15477619819661,88.0802993774414,88.12611306495106,87.05397629791975,36682200
QQQ,2014-07-21,87.89698850688364,87.97029876708984,88.11691928750224,87.5579407881196,29750700
QQQ,2014-07-22,88.38264585507685,88.52926635742188,88.66672133055776,88.29101153673638,25770400
QQQ,2014-07-23,88.84083383253297,89.09741973876953,89.19821260572718,88.67588924557785,28947500
QQQ,2014-07-24,89.25322969962717,88.99665069580078,89.35402959273804,88.86836119388758,24707200
QQQ,2014-07-25,88.53844857618621,88.64840698242188,88.76753791084606,88.181069773417,29898900
QQQ,2014-07-28,88.74004805924,88.6759033203125,88.90499267237529,87.98863526412414,25603400
QQQ,2014-07-29,88.86832366236577,88.52010345458984,89.06991637219588,88.44679320124223,27022200
QQQ,2014-07-30,89.01493015426706,88.86831665039062,89.17987471565931,88.52009647009031,35348500
QQQ,2014-07-31,88.13523570252381,87.07225799560547,88.28184921895185,86.94396854701196,50047900
QQQ,2014-08-01,86.88901140951417,86.75155639648438,87.36551419793142,86.17425373126211,60708000
QQQ,2014-08-04,86.93480243213585,87.34716033935547,87.6862149903749,86.61407184735396,33230500
QQQ,2014-08-05,86.99896857881741,86.67823791503906,87.24638198583746,86.27504543725632,50331100
QQQ,2014-08-06,86.13757965279474,86.61408233642578,87.15473673778206,86.06426939646663,34431900
QQQ,2014-08-07,87.01729776916706,86.33919525146484,87.1822423806354,86.03679563189755,33274700
QQQ,2014-08-08,86.47666529191036,86.96233367919922,87.06313356991049,86.11012087034696,40236900
QQQ,2014-08-11,87.30136136346957,87.47547149658203,87.75038149715417,87.2372166288363,28277500
QQQ,2014-08-12,87.38385592862069,87.43883514404297,87.66792452997345,86.98982190517015,28152300
QQQ,2014-08-13,87.79619006753103,88.36433410644531,88.40098923714152,87.75037639759925,27996500
QQQ,2014-08-14,88.48348546261397,88.82254028320312,88.84086435860499,88.36436149436813,25006600
QQQ,2014-08-15,89.3356807851274,89.25321197509766,89.46397026156397,88.41016484672815,55205500
QQQ,2014-08-18,89.72056687849687,89.94049072265625,90.02295954249617,89.59227039554652,38938300
QQQ,2014-08-19,90.151231571378,90.44446563720703,90.49945183103544,90.09625236880119,21363400
QQQ,2014-08-20,90.37116236418848,90.44446563720703,90.62774129788242,90.28868656907164,23435600
QQQ,2014-08-21,90.49029919414617,90.62775421142578,90.67356788968391,90.35284417686657,19339500
QQQ,2014-08-22,90.66439026580647,90.76519012451172,90.9484587814752,90.46279054839597,24692000
QQQ,2014-08-25,91.19589592632458,91.0859375,91.3425164830946,90.8660136560979,24124700
QQQ,2014-08-26,91.22339483067725,91.17757415771484,91.27837404522965,90.96680884984212,20100400
QQQ,2014-08-27,91.20503497575075,91.19586944580078,91.30583483144767,91.0034352643569,15589100
QQQ,2014-08-28,90.88432749463031,91.0950927734375,91.2050511873785,90.79269315259543,23563900
QQQ,2014-08-29,91.29669567185205,91.43415069580078,91.5532816458077,90.96680641087629,17906300
QQQ,2014-09-02,91.65406946752043,91.69989013671875,91.72737974173673,91.32418721605225,18326800
QQQ,2014-09-03,91.94731707561338,91.15925598144531,91.94731707561338,90.99431133586279,25950700
QQQ,2014-09-04,91.36998576604678,91.07675170898438,91.83732994773264,90.84766238342777,24663500
QQQ,2014-09-05,91.21422652910543,91.53495025634766,91.58992946923121,90.74688224583652,30798200
QQQ,2014-09-08,91.56240202653383,91.70902252197266,91.93811180265828,91.28749908446109,25571300
QQQ,2014-09-09,91.71820792208146,90.94847106933594,92.05726267364913,90.77436092782118,36449200
QQQ,2014-09-10,91.06760125629525,91.69989013671875,91.73654527382689,90.81102228779079,31080100
QQQ,2014-09-11,91.30583276799273,91.62655639648438,91.67237705394778,90.93928848203767,28691900
QQQ,2014-09-12,91.54412449072,91.15925598144531,91.57161409977482,90.87518037495379,30444400
QQQ,2014-09-15,91.26001244661843,90.27951049804688,91.26917797639503,90.00460752600625,32972200
QQQ,2014-09-16,89.94048074195973,91.06759643554688,91.24170657978074,89.8488463996664,38166900
QQQ,2014-09-17,91.0492609165885,91.20503997802734,91.63572902303582,90.65522700213938,37196500
QQQ,2014-09-18,91.48911163746611,91.8923110961914,91.90147662695831,91.38831876403631,30196700
QQQ,2014-09-19,92.27626695521887,91.83537292480469,92.36811929423148,91.46795656087002,46918000
QQQ,2014-09-22,91.61492623213606,90.98114013671875,91.6241135691377,90.58616874026572,48658000
QQQ,2014-09-23,90.61368596202347,90.73309326171875,91.13725182665958,90.54938864559033,33989600
QQQ,2014-09-24,90.8249843320443,91.70677947998047,91.75270915755539,90.51268494976654,35959000
QQQ,2014-09-25,91.41284280954896,89.77784729003906,91.53225716161768,89.7411049515475,68642500
QQQ,2014-09-26,90.07174543104536,90.73309326171875,90.8984302193871,89.91559580654801,56106200
QQQ,2014-09-29,89.83295317156465,90.61370849609375,90.86171049032914,89.78702350216967,33342700
QQQ,2014-09-30,90.8617169081364,90.7423095703125,91.21076560127172,90.31059587588774,41834300
QQQ,2014-10-01,90.48510926072275,89.29100799560547,90.57696158698947,89.00626368181364,58164900
QQQ,2014-10-02,89.25426566352212,89.29100799560547,89.56657198228893,88.15202373255485,54501300
QQQ,2014-10-03,89.81457679687524,90.17280578613281,90.54022211067182,89.50227747614136,41627800
QQQ,2014-10-06,90.45756278780419,89.97991943359375,90.67800979319458,89.70436242882676,36038700
QQQ,2014-10-07,89.55739557103257,88.70315551757812,89.8145849191033,88.69396818146583,45154000
QQQ,2014-10-08,88.74906728690621,90.42998504638672,90.71473634535141,88.2346816866476,64931600
QQQ,2014-10-09,90.31056865385531,88.9695053100586,90.54020293206466,88.83172334155658,62497100
QQQ,2014-10-10,88.44597413725815,86.7466812133789,88.94198521374288,86.72830653949903,77579400
QQQ,2014-10-13,86.59050385024442,85.38722229003906,87.25185179437909,85.31373762782785,80835900
QQQ,2014-10-14,85.91996634987909,85.39640045166016,86.49864223489507,85.15757882906907,71814500
QQQ,2014-10-15,84.11046607332891,84.84529876708984,85.20352777813021,82.88880969830204,108847800
QQQ,2014-10-16,83.05414706046298,84.31254577636719,85.0381911374024,83.02659206070837,93165800
QQQ,2014-10-17,85.42398071289062,85.42398071289062,86.24147846230797,84.92796966135352,69546700
QQQ,2014-10-20,85.4147683185731,86.70072174072266,86.7742063952186,85.24025102399818,41479300
QQQ,2014-10-21,87.77542531741388,88.97871398925781,88.97871398925781,87.55497831965496,53609800
QQQ,2014-10-22,89.25426531239187,88.51943969726562,89.37367964316378,88.46432269541579,39178000
QQQ,2014-10-23,89.41042496409057,89.85132598876953,90.34733701357685,89.2542752918042,48123800
QQQ,2014-10-24,90.04422563900536,90.58616638183594,90.65046372340385,89.68599659200068,43157600
QQQ,2014-10-27,90.41163760060059,90.65045928955078,90.81579630376488,90.03503389849125,29545700
QQQ,2014-10-28,91.07298112184196,92.01907348632812,92.03744115015526,91.00868378662108,34495100
QQQ,2014-10-29,91.71595681401469,91.67921447753906,91.96396583325414,91.02705377283598,40552800
QQQ,2014-10-30,91.26587741432691,91.87210845947266,92.09256248305681,91.06379806331691,35935800
QQQ,2014-10-31,93.39689121631643,93.13970184326172,93.46118855958011,92.83658279306802,54254100
QQQ,2014-11-03,93.30502505994805,93.41524505615234,93.66325406337958,93.1672430568089,33481000
QQQ,2014-11-04,93.12130345246231,93.10293579101562,93.34175743712086,92.46914284891763,22773300
QQQ,2014-11-05,93.71834483101661,93.11211395263672,93.71834483101661,92.79062034198607,25818600
QQQ,2014-11-06,93.10294788217236,93.40606689453125,93.43362189422135,92.69878919902717,24671900
QQQ,2014-11-07,93.57141143774102,93.32340240478516,93.60815377624871,92.83657868335601,20931700
QQQ,2014-11-10,93.36930844288071,93.654052734375,93.77346004838296,93.12129947270984,20360000
QQQ,2014-11-11,93.67244865652555,93.94800567626953,93.94800567626953,93.41525229372644,15454000
QQQ,2014-11-12,93.57143133286561,94.11336517333984,94.21440487374791,93.57143133286561,22050300
QQQ,2014-11-13,94.28787508712834,94.51750946044922,94.86655118505837,94.07660838020377,28027800
QQQ,2014-11-14,94.4899604022544,94.81144714355469,94.81144714355469,94.1776539907874,19251300
QQQ,2014-11-17,94.59095442170727,94.52665710449219,94.80221403203598,94.07656887610462,23361600
QQQ,2014-11-18,94.60935726692836,95.23396301269531,95.36255769495163,94.60016993022874,26336800
QQQ,2014-11-19,95.13288184490986,94.80220794677734,95.13288184490986,94.36131408785502,23760200
QQQ,2014-11-20,94.39809210240992,95.22477722167969,95.30744923754901,94.32461443127404,22874000
QQQ,2014-11-21,96.0698264758219,95.40848541259766,96.16168582516379,95.1053663786921,34049100
QQQ,2014-11-24,95.66564985965971,96.15247344970703,96.1984031124175,95.58297786835742,17928300
QQQ,2014-11-25,96.29946899414062,96.29946899414062,96.58422038703924,96.05146695040058,17526000
QQQ,2014-11-26,96.39131067577323,96.92405700683594,96.97917401258182,96.29027100777014,18973800
QQQ,2014-11-28,97.18125350709666,97.3741455078125,97.59459250750434,97.11695617352471,17360400
QQQ,2014-12-01,97.10779948802825,96.27192687988281,97.29150421110687,95.91369776435933,35969500
QQQ,2014-12-02,96.37296342205693,96.65771484375,96.83223222259042,96.17088402856047,26031300
QQQ,2014-12-03,96.80462121766541,96.8321762084961,96.96995817053116,96.22594538657621,32974300
QQQ,2014-12-04,96.74034047709377,96.78627014160156,97.16286676061048,96.38211151915823,31008800
QQQ,2014-12-05,96.94244818396858,96.79547882080078,97.08941053925142,96.58421912110326,25622200
QQQ,2014-12-08,96.5474377686994,96.10653686523438,96.96996400525056,95.60134565121722,32685800
QQQ,2014-12-09,94.98597703365118,96.40970611572266,96.48319080596636,94.64611559718837,46035100
QQQ,2014-12-10,96.23512144899082,94.89405822753906,96.47394303874786,94.71954095738091,39330100
QQQ,2014-12-11,95.16966814248177,95.34419250488281,96.48317700924679,95.15129346860546,47576000
QQQ,2014-12-12,94.43483094667393,94.30623626708984,95.51870539451437,94.29705593846558,46889400
QQQ,2014-12-15,94.79305158712337,93.33258056640625,95.14210026469135,93.06620389432472,52968400
QQQ,2014-12-16,92.74472299443268,91.83537292480469,94.12252910327449,91.81699825227162,65348600
QQQ,2014-12-17,91.89965514109794,93.50709533691406,93.77346497385503,91.78024081293498,79715300
QQQ,2014-12-18,94.848164975254,95.75751495361328,95.76670228895772,94.59097564867831,49840900
QQQ,2014-12-19,95.85614852838422,96.1788330078125,96.56605438312643,95.6164370433829,51419900
QQQ,2014-12-22,96.02212841965567,96.41857147216797,96.44622914471597,95.9760276094116,33869200
QQQ,2014-12-23,96.76891594954236,96.07744598388672,96.77813751860339,95.96680825714317,30156900
QQQ,2014-12-24,96.19731075064239,96.16043853759766,96.52921694002218,96.1327738268184,14291300
QQQ,2014-12-26,96.43699443051794,96.84265899658203,97.04549127961408,96.40933676173995,13924300
QQQ,2014-12-29,96.75047493264,96.82422637939453,97.03628025305296,96.69515255507926,17073800
QQQ,2014-12-30,96.54761828458514,96.1788330078125,96.76888663705108,96.0497592160412,18604000
QQQ,2014-12-31,96.3447943588146,95.19234466552734,96.72280123453028,95.05404929553393,24367100
QQQ,2015-01-02,95.66256201894464,94.90655517578125,96.0682195953277,94.44557522180368,31314600
QQQ,2015-01-05,94.4916488221958,93.51437377929688,94.60228651976703,93.24700461899552,36521300
QQQ,2015-01-06,93.65267451887608,92.26051330566406,93.80940599060335,91.84563422544605,66205500
QQQ,2015-01-07,92.86900464612724,93.44983673095703,93.67110509175015,92.64772925133975,37577400
QQQ,2015-01-08,94.24273083557095,95.23844909667969,95.42283824103538,94.14131469597683,40212600
QQQ,2015-01-09,95.53349408343907,94.61153411865234,95.56115175694326,94.05835251258326,41410100
QQQ,2015-01-12,94.79593194347368,93.62504577636719,94.89734811156916,93.38533419414179,34129800
QQQ,2015-01-13,94.53776937386311,93.59736633300781,95.5334877580643,92.84135949329857,56162300
QQQ,2015-01-14,92.65698442888623,93.08108520507812,93.56050836703203,92.26054132857689,51354200
QQQ,2015-01-15,93.51440155152196,91.8733139038086,93.66191149143057,91.76267617337979,51005400
QQQ,2015-01-16,91.75343764771927,92.95198822021484,93.07184046386634,91.6059277350709,35362200
QQQ,2015-01-20,93.51437770378821,93.6895523071289,93.9292567776013,92.46334415173338,30964100
QQQ,2015-01-21,93.41297662414757,94.16898345947266,94.61152730566101,93.08107049800526,40128800
QQQ,2015-01-22,94.53777305351643,95.91149139404297,96.01290755012172,93.70800770105217,40887200
QQQ,2015-01-23,95.9022521177239,96.12352752685547,96.41855437170274,95.62566840730169,34783000
QQQ,2015-01-26,96.01289367675781,96.01289367675781,96.18806829085405,95.52425610480005,19960900
QQQ,2015-01-27,94.50087278496359,93.52359771728516,94.55618811815458,93.21012774988226,45253200
QQQ,2015-01-28,95.02639681109392,93.04418182373047,95.12781295235403,93.02574572259003,43591700
QQQ,2015-01-29,92.97043113151835,93.93849182128906,94.11366644976079,92.1591089675361,46539700
QQQ,2015-01-30,93.85553555475725,93.21015930175781,94.57466326564489,93.0810854579573,42927600
QQQ,2015-02-02,93.4221862228424,94.0214614868164,94.10443449072308,91.9654880818582,43624700
QQQ,2015-02-03,94.36256137027725,94.92495727539062,94.98949416446953,93.74485014138006,30750400
QQQ,2015-02-04,94.53776967009394,94.8420181274414,95.4689511453108,94.32571579661045,34073200
QQQ,2015-02-05,95.08172028074632,95.66255950927734,95.72709641978128,94.84201577544356,23605500
QQQ,2015-02-06,95.81006758301675,95.08171844482422,96.04055754950822,94.740597796174,34169300
QQQ,2015-02-09,94.71292891869106,94.7774658203125,95.22922413166255,94.54697588109383,22604700
QQQ,2015-02-10,95.30301440011274,96.25263214111328,96.3817059874242,95.15549741347336,23686500
QQQ,2015-02-11,96.3632319110756,96.60294342041016,96.82421179533715,96.17884277096891,20303600
QQQ,2015-02-12,97.22987829767418,97.72773742675781,97.764616662319,97.08236838942437,22520300
QQQ,2015-02-13,98.00430788004041,98.56670379638672,98.58513989335177,97.81991174042241,29030200
QQQ,2015-02-17,98.56674858156738,98.65894317626953,98.72348009596071,98.3178154384752,17675300
QQQ,2015-02-18,98.53909410077453,98.79724884033203,98.85256419609564,98.4100202479945,15149600
QQQ,2015-02-19,98.73269937967173,99.28588104248047,99.35041796527521,98.70504170333069,19828100
QQQ,2015-02-20,99.22131977203733,99.94966888427734,100.00498422338572,98.90784977110079,28336700
QQQ,2015-02-23,99.89435492910313,100.05108642578125,100.078751131662,99.67308652002839,17868000
QQQ,2015-02-24,99.92199225940048,100.12482452392578,100.24468378968771,99.617750896607,19745000
QQQ,2015-02-25,99.9773240397612,99.87590789794922,100.36454547177325,99.65463247908936,19472300
QQQ,2015-02-26,99.9773380155094,100.38299560546875,100.43831798491475,99.70074722026776,22255500
QQQ,2015-02-27,100.34609481976014,99.94043731689453,100.41063875425571,99.78370584910567,27757600
